Loyalty#,Year,Month,YearMonthDate,NumFlights,NumFlightsWithCompanions,DistanceKM,PointsAccumulated,PointsRedeemed,DollarCostPointsRedeemed,Loyalty#_new
536021,2021,11,2021-11-01,8,0,26146.0,2614,0,0.0,536021_2
831341,2021,11,2021-11-01,0,0,0.0,0,0,0.0,831341_2
444092,2021,11,2021-11-01,7,0,19253.0,1925,0,0.0,444092_2
368073,2021,11,2021-11-01,0,0,0.0,0,0,0.0,368073_2
361237,2021,11,2021-11-01,0,0,0.0,0,0,0.0,361237_2
989528,2021,11,2021-11-01,7,0,17680.0,1768,0,0.0,989528_2
198499,2021,11,2021-11-01,10,0,25485.0,2548,0,0.0,198499_2
135421,2021,11,2021-11-01,12,0,9220.0,922,0,0.0,135421_2
958491,2021,11,2021-11-01,9,1,10073.0,1007,0,0.0,958491_2
584782,2021,11,2021-11-01,10,5,3103.0,310,4155,41.0,584782_2
622975,2021,11,2021-11-01,0,0,0.0,0,0,0.0,622975_2
130331,2021,11,2021-11-01,3,3,23434.0,2343,0,0.0,130331_2
849813,2021,11,2021-11-01,0,0,0.0,0,0,0.0,849813_2
927026,2021,11,2021-11-01,3,0,20962.0,2096,0,0.0,927026_2
990512,2021,11,2021-11-01,6,4,18396.0,1839,0,0.0,990512_2
949628,2021,11,2021-11-01,0,0,0.0,0,0,0.0,949628_2
876062,2021,11,2021-11-01,0,0,0.0,0,0,0.0,876062_2
215508,2021,11,2021-11-01,13,4,23963.0,2396,0,0.0,215508_2
354438,2021,11,2021-11-01,13,0,11521.0,1152,0,0.0,354438_2
965605,2021,11,2021-11-01,1,0,19434.0,1943,0,0.0,965605_2
354438,2021,11,2021-11-01,12,3,24664.0,2466,0,0.0,354438_2
727507,2021,11,2021-11-01,13,0,6115.0,611,0,0.0,727507_2
573446,2021,11,2021-11-01,11,5,2262.0,226,0,0.0,573446_2
278854,2021,11,2021-11-01,0,0,0.0,0,0,0.0,278854_2
899760,2021,11,2021-11-01,0,0,0.0,0,0,0.0,899760_2
896861,2021,11,2021-11-01,11,0,3032.0,303,0,0.0,896861_2
106001,2021,11,2021-11-01,0,0,0.0,0,0,0.0,106001_2
465260,2021,11,2021-11-01,5,0,26789.0,2678,0,0.0,465260_2
687951,2021,11,2021-11-01,10,4,13050.0,1305,0,0.0,687951_2
732304,2021,11,2021-11-01,5,5,5784.0,578,0,0.0,732304_2
617489,2021,11,2021-11-01,11,1,16821.0,1682,2686,26.0,617489_2
974875,2021,11,2021-11-01,0,0,0.0,0,0,0.0,974875_2
434807,2021,11,2021-11-01,0,0,0.0,0,0,0.0,434807_2
465260,2021,11,2021-11-01,0,0,0.0,0,0,0.0,465260_2
208485,2021,11,2021-11-01,1,1,7474.0,747,0,0.0,208485_2
902608,2021,11,2021-11-01,3,2,8455.0,845,4420,44.0,902608_2
499874,2021,11,2021-11-01,9,7,10721.0,1072,0,0.0,499874_2
642020,2021,11,2021-11-01,1,1,11504.0,1150,0,0.0,642020_2
286636,2021,11,2021-11-01,7,3,26198.0,2619,0,0.0,286636_2
702482,2021,11,2021-11-01,11,0,25619.0,2561,0,0.0,702482_2
903359,2021,11,2021-11-01,2,0,15966.0,1596,0,0.0,903359_2
972686,2021,11,2021-11-01,0,0,0.0,0,0,0.0,972686_2
890702,2021,11,2021-11-01,11,5,23470.0,2347,3341,33.0,890702_2
650466,2021,11,2021-11-01,1,1,21731.0,2173,0,0.0,650466_2
746226,2021,11,2021-11-01,0,0,0.0,0,0,0.0,746226_2
573446,2021,11,2021-11-01,0,0,0.0,0,0,0.0,573446_2
988392,2021,11,2021-11-01,0,0,0.0,0,0,0.0,988392_2
841296,2021,11,2021-11-01,0,0,0.0,0,0,0.0,841296_2
470998,2021,11,2021-11-01,6,4,24801.0,2480,0,0.0,470998_2
601131,2021,11,2021-11-01,0,0,0.0,0,0,0.0,601131_2
411030,2021,11,2021-11-01,3,0,25766.0,2576,0,0.0,411030_2
255475,2021,11,2021-11-01,0,0,0.0,0,0,0.0,255475_2
584782,2021,11,2021-11-01,0,0,12477.0,1247,0,0.0,584782_2
776466,2021,11,2021-11-01,8,0,23092.0,2309,0,0.0,776466_2
309230,2021,11,2021-11-01,0,0,0.0,0,0,0.0,309230_2
886803,2021,11,2021-11-01,2,2,23712.0,2371,4212,42.0,886803_2
972686,2021,11,2021-11-01,0,0,0.0,0,0,0.0,972686_2
682979,2021,11,2021-11-01,0,0,0.0,0,0,0.0,682979_2
896861,2021,11,2021-11-01,2,2,16926.0,1692,0,0.0,896861_2
825517,2021,11,2021-11-01,5,0,23583.0,2358,0,0.0,825517_2
774168,2021,11,2021-11-01,0,0,0.0,0,0,0.0,774168_2
950304,2021,11,2021-11-01,0,0,0.0,0,0,0.0,950304_2
774168,2021,11,2021-11-01,9,0,17251.0,1725,0,0.0,774168_2
585756,2021,11,2021-11-01,11,1,8425.0,842,0,0.0,585756_2
601131,2021,11,2021-11-01,7,2,10076.0,1007,0,0.0,601131_2
646756,2021,11,2021-11-01,0,0,0.0,0,0,0.0,646756_2
309230,2021,11,2021-11-01,0,0,0.0,0,0,0.0,309230_2
328623,2021,11,2021-11-01,3,3,16803.0,1680,4423,44.0,328623_2
460272,2021,11,2021-11-01,12,6,21613.0,2161,0,0.0,460272_2
902608,2021,11,2021-11-01,5,5,22891.0,2289,0,0.0,902608_2
650466,2021,11,2021-11-01,0,0,0.0,0,0,0.0,650466_2
528447,2021,11,2021-11-01,1,1,2968.0,296,3634,36.0,528447_2
474305,2021,11,2021-11-01,0,0,0.0,0,0,0.0,474305_2
684889,2021,11,2021-11-01,0,0,0.0,0,0,0.0,684889_2
200519,2021,11,2021-11-01,11,1,3420.0,342,4537,45.0,200519_2
237094,2021,11,2021-11-01,0,0,0.0,0,0,0.0,237094_2
622975,2021,11,2021-11-01,0,0,0.0,0,0,0.0,622975_2
135421,2021,11,2021-11-01,11,5,14688.0,1468,0,0.0,135421_2
304600,2021,11,2021-11-01,3,1,19445.0,1944,0,0.0,304600_2
841296,2021,11,2021-11-01,0,0,0.0,0,0,0.0,841296_2
890702,2021,11,2021-11-01,5,0,9292.0,929,0,0.0,890702_2
604274,2021,11,2021-11-01,1,0,14309.0,1430,0,0.0,604274_2
653081,2021,11,2021-11-01,4,0,17781.0,1778,0,0.0,653081_2
874780,2021,11,2021-11-01,2,2,2358.0,235,0,0.0,874780_2
546259,2021,11,2021-11-01,0,0,0.0,0,0,0.0,546259_2
687951,2021,11,2021-11-01,3,0,7956.0,795,0,0.0,687951_2
308480,2021,11,2021-11-01,0,0,0.0,0,0,0.0,308480_2
464187,2021,11,2021-11-01,3,0,15132.0,1513,0,0.0,464187_2
981508,2021,11,2021-11-01,1,1,24155.0,2415,0,0.0,981508_2
130331,2021,11,2021-11-01,1,0,16020.0,1602,0,0.0,130331_2
920175,2021,11,2021-11-01,10,0,12780.0,1278,0,0.0,920175_2
713132,2021,11,2021-11-01,0,0,0.0,0,0,0.0,713132_2
351937,2021,11,2021-11-01,0,0,0.0,0,0,0.0,351937_2
958491,2021,11,2021-11-01,0,0,0.0,0,0,0.0,958491_2
653081,2021,11,2021-11-01,9,0,5167.0,516,0,0.0,653081_2
950980,2021,11,2021-11-01,0,0,0.0,0,0,0.0,950980_2
775768,2021,11,2021-11-01,0,0,0.0,0,0,0.0,775768_2
927026,2021,11,2021-11-01,12,1,12727.0,1272,0,0.0,927026_2
981508,2021,11,2021-11-01,0,0,0.0,0,0,0.0,981508_2
642020,2021,11,2021-11-01,10,0,13235.0,1323,0,0.0,642020_2
304600,2021,11,2021-11-01,8,0,22747.0,2274,0,0.0,304600_2
208485,2021,11,2021-11-01,1,1,9893.0,989,0,0.0,208485_2
464256,2021,11,2021-11-01,4,0,12351.0,1235,0,0.0,464256_2
357901,2021,11,2021-11-01,0,0,0.0,0,0,0.0,357901_2
323821,2021,11,2021-11-01,6,3,6856.0,685,2590,25.0,323821_2
546259,2021,11,2021-11-01,0,0,0.0,0,0,0.0,546259_2
512296,2021,11,2021-11-01,0,0,0.0,0,0,0.0,512296_2
336882,2021,11,2021-11-01,8,5,19503.0,1950,0,0.0,336882_2
536021,2021,11,2021-11-01,8,1,18980.0,1898,4319,43.0,536021_2
732304,2021,11,2021-11-01,3,0,3830.0,383,0,0.0,732304_2
825593,2021,11,2021-11-01,7,0,4171.0,417,0,0.0,825593_2
615561,2021,11,2021-11-01,11,0,23278.0,2327,0,0.0,615561_2
193662,2021,11,2021-11-01,0,0,0.0,0,0,0.0,193662_2
684889,2021,11,2021-11-01,1,0,20116.0,2011,0,0.0,684889_2
750665,2021,11,2021-11-01,6,5,21838.0,2183,4065,40.0,750665_2
295906,2021,11,2021-11-01,7,1,6645.0,664,0,0.0,295906_2
411523,2021,11,2021-11-01,0,0,0.0,0,0,0.0,411523_2
989528,2021,11,2021-11-01,11,0,4245.0,424,0,0.0,989528_2
684881,2021,10,2021-10-01,0,0,0.0,0,0,0.0,684881_2
920175,2021,10,2021-10-01,2,2,27233.0,2723,0,0.0,920175_2
713132,2021,10,2021-10-01,0,0,0.0,0,0,0.0,713132_2
684881,2021,10,2021-10-01,1,1,15532.0,1553,0,0.0,684881_2
965605,2021,10,2021-10-01,13,0,16548.0,1654,0,0.0,965605_2
114414,2021,10,2021-10-01,0,0,0.0,0,0,0.0,114414_2
890361,2021,10,2021-10-01,2,2,8921.0,892,3383,33.0,890361_2
738567,2021,10,2021-10-01,14,5,14689.0,1468,0,0.0,738567_2
198499,2021,10,2021-10-01,0,0,0.0,0,0,0.0,198499_2
215508,2021,10,2021-10-01,2,0,3856.0,385,0,0.0,215508_2
361237,2021,10,2021-10-01,8,0,7882.0,788,0,0.0,361237_2
615439,2021,10,2021-10-01,0,0,0.0,0,0,0.0,615439_2
512296,2021,10,2021-10-01,12,4,11290.0,1129,0,0.0,512296_2
746226,2021,10,2021-10-01,0,0,0.0,0,0,0.0,746226_2
897772,2021,12,2021-12-01,0,0,0.0,0,0,0.0,897772_2
604870,2021,12,2021-12-01,11,0,14285.0,1428,0,0.0,604870_2
286636,2021,12,2021-12-01,5,0,31937.0,3193,0,0.0,286636_2
323821,2021,12,2021-12-01,16,0,17606.0,1760,0,0.0,323821_2
951353,2021,12,2021-12-01,5,0,31123.0,3112,0,0.0,951353_2
368073,2021,12,2021-12-01,11,0,20666.0,2066,0,0.0,368073_2
974875,2021,12,2021-12-01,5,5,19501.0,1950,5447,54.0,974875_2
351615,2021,12,2021-12-01,5,5,6607.0,660,0,0.0,351615_2
849813,2021,12,2021-12-01,0,0,0.0,0,0,0.0,849813_2
278854,2021,12,2021-12-01,0,0,0.0,0,0,0.0,278854_2
255475,2021,12,2021-12-01,17,0,21816.0,2181,0,0.0,255475_2
727507,2021,12,2021-12-01,5,5,23771.0,2377,3311,33.0,727507_2
992168,2021,12,2021-12-01,15,0,20278.0,2027,0,0.0,992168_2
950304,2021,12,2021-12-01,5,5,4618.0,461,0,0.0,950304_2
615561,2021,12,2021-12-01,6,6,24485.0,2448,0,0.0,615561_2
750665,2021,12,2021-12-01,0,0,0.0,0,0,0.0,750665_2
617489,2021,12,2021-12-01,9,8,4729.0,472,3643,36.0,617489_2
351615,2021,12,2021-12-01,11,0,2044.0,204,0,0.0,351615_2
979115,2021,12,2021-12-01,6,5,8478.0,847,0,0.0,979115_2
979115,2021,12,2021-12-01,0,0,0.0,0,0,0.0,979115_2
951353,2021,12,2021-12-01,10,1,16117.0,1611,0,0.0,951353_2
208241,2021,12,2021-12-01,13,0,32456.0,3245,0,0.0,208241_2
869265,2021,12,2021-12-01,2,0,4017.0,401,0,0.0,869265_2
869276,2021,12,2021-12-01,0,0,0.0,0,0,0.0,869276_2
336882,2021,12,2021-12-01,14,8,30658.0,3065,0,0.0,336882_2
101902,2021,12,2021-12-01,14,4,4941.0,494,0,0.0,101902_2
750578,2021,12,2021-12-01,0,0,0.0,0,0,0.0,750578_2
988392,2021,12,2021-12-01,0,0,0.0,0,0,0.0,988392_2
886803,2021,12,2021-12-01,0,0,0.0,0,0,0.0,886803_2
687951,2021,6,2021-06-01,0,0,0.0,0,0,0.0,687951_2
732304,2021,6,2021-06-01,17,6,14263.0,1426,0,0.0,732304_2
617489,2021,6,2021-06-01,8,0,10649.0,1064,0,0.0,617489_2
974875,2021,6,2021-06-01,18,0,34109.0,3410,0,0.0,974875_2
434807,2021,6,2021-06-01,12,0,5237.0,523,0,0.0,434807_2
465260,2021,6,2021-06-01,3,3,2165.0,216,0,0.0,465260_2
208485,2021,6,2021-06-01,0,0,20963.0,2096,0,0.0,208485_2
902608,2021,6,2021-06-01,17,9,13631.0,1363,0,0.0,902608_2
499874,2021,6,2021-06-01,7,0,25504.0,2550,0,0.0,499874_2
642020,2021,6,2021-06-01,17,0,8450.0,845,0,0.0,642020_2
286636,2021,6,2021-06-01,4,0,20071.0,2007,0,0.0,286636_2
702482,2021,6,2021-06-01,0,0,0.0,0,0,0.0,702482_2
903359,2021,6,2021-06-01,0,0,0.0,0,0,0.0,903359_2
972686,2021,6,2021-06-01,0,0,0.0,0,0,0.0,972686_2
890702,2021,6,2021-06-01,4,0,37594.0,3759,0,0.0,890702_2
650466,2021,6,2021-06-01,0,0,0.0,0,0,0.0,650466_2
746226,2021,6,2021-06-01,0,0,0.0,0,0,0.0,746226_2
573446,2021,6,2021-06-01,12,0,27694.0,2769,0,0.0,573446_2
988392,2021,6,2021-06-01,18,0,16633.0,1663,0,0.0,988392_2
841296,2021,6,2021-06-01,0,0,0.0,0,0,0.0,841296_2
470998,2021,6,2021-06-01,0,0,0.0,0,0,0.0,470998_2
601131,2021,6,2021-06-01,0,0,0.0,0,0,0.0,601131_2
411030,2021,6,2021-06-01,0,0,0.0,0,0,0.0,411030_2
255475,2021,6,2021-06-01,8,8,6621.0,662,0,0.0,255475_2
584782,2021,6,2021-06-01,4,1,36108.0,3610,0,0.0,584782_2
776466,2021,6,2021-06-01,0,0,0.0,0,0,0.0,776466_2
309230,2021,6,2021-06-01,5,0,39768.0,3976,0,0.0,309230_2
357901,2021,6,2021-06-01,16,3,11535.0,1153,0,0.0,357901_2
323821,2021,6,2021-06-01,0,0,0.0,0,0,0.0,323821_2
546259,2021,6,2021-06-01,0,0,0.0,0,0,0.0,546259_2
512296,2021,6,2021-06-01,18,0,20704.0,2070,0,0.0,512296_2
336882,2021,6,2021-06-01,0,0,0.0,0,0,0.0,336882_2
536021,2021,6,2021-06-01,0,0,0.0,0,0,0.0,536021_2
732304,2021,6,2021-06-01,10,3,11765.0,1176,0,0.0,732304_2
825593,2021,6,2021-06-01,17,2,5615.0,561,0,0.0,825593_2
615561,2021,6,2021-06-01,0,0,0.0,0,0,0.0,615561_2
193662,2021,6,2021-06-01,12,0,20771.0,2077,0,0.0,193662_2
684889,2021,6,2021-06-01,8,0,34041.0,3404,0,0.0,684889_2
750665,2021,6,2021-06-01,1,1,18430.0,1843,0,0.0,750665_2
295906,2021,6,2021-06-01,9,6,5981.0,598,0,0.0,295906_2
411523,2021,6,2021-06-01,19,3,12648.0,1264,0,0.0,411523_2
989528,2021,6,2021-06-01,17,1,1877.0,187,0,0.0,989528_2
971370,2021,6,2021-06-01,0,0,0.0,0,0,0.0,971370_2
373638,2021,6,2021-06-01,0,0,0.0,0,0,0.0,373638_2
646756,2021,6,2021-06-01,0,0,0.0,0,0,0.0,646756_2
886803,2021,6,2021-06-01,0,0,0.0,0,0,0.0,886803_2
736504,2021,6,2021-06-01,17,0,30004.0,3000,0,0.0,736504_2
968034,2021,6,2021-06-01,20,7,8929.0,892,4360,43.0,968034_2
101902,2021,6,2021-06-01,2,2,36384.0,3638,3559,35.0,101902_2
417240,2021,10,2021-10-01,2,0,2243.0,224,0,0.0,417240_2
950980,2021,10,2021-10-01,0,0,0.0,0,0,0.0,950980_2
890361,2021,10,2021-10-01,10,2,2064.0,206,0,0.0,890361_2
328623,2021,10,2021-10-01,11,2,24481.0,2448,0,0.0,328623_2
604274,2021,10,2021-10-01,0,0,0.0,0,0,0.0,604274_2
499874,2021,10,2021-10-01,3,2,1161.0,116,0,0.0,499874_2
243741,2021,10,2021-10-01,5,5,13160.0,1316,0,0.0,243741_2
474305,2021,10,2021-10-01,2,2,23707.0,2370,0,0.0,474305_2
776466,2021,10,2021-10-01,11,0,2095.0,209,0,0.0,776466_2
208241,2021,10,2021-10-01,0,0,0.0,0,0,0.0,208241_2
684123,2021,10,2021-10-01,0,0,0.0,0,0,0.0,684123_2
869265,2021,10,2021-10-01,2,0,22125.0,2212,0,0.0,869265_2
470998,2021,10,2021-10-01,12,0,16317.0,1631,0,0.0,470998_2
593252,2021,10,2021-10-01,9,2,12048.0,1204,0,0.0,593252_2
702482,2021,10,2021-10-01,2,2,28244.0,2824,0,0.0,702482_2
584833,2021,10,2021-10-01,4,4,9112.0,911,3443,34.0,584833_2
486860,2021,9,2021-09-01,1,1,2853.0,285,4807,48.0,486860_2
511862,2021,9,2021-09-01,14,8,24006.0,2400,0,0.0,511862_2
464187,2021,9,2021-09-01,0,0,0.0,0,0,0.0,464187_2
897772,2021,9,2021-09-01,0,0,0.0,0,0,0.0,897772_2
604870,2021,9,2021-09-01,7,6,21421.0,2142,0,0.0,604870_2
286636,2021,9,2021-09-01,7,4,22727.0,2272,0,0.0,286636_2
323821,2021,9,2021-09-01,10,4,11184.0,1118,0,0.0,323821_2
951353,2021,9,2021-09-01,12,0,17809.0,1780,0,0.0,951353_2
368073,2021,9,2021-09-01,0,0,0.0,0,0,0.0,368073_2
974875,2021,9,2021-09-01,5,0,23684.0,2368,0,0.0,974875_2
351615,2021,9,2021-09-01,3,3,20115.0,2011,0,0.0,351615_2
849813,2021,9,2021-09-01,0,0,0.0,0,0,0.0,849813_2
278854,2021,9,2021-09-01,2,2,976.0,97,4894,48.0,278854_2
255475,2021,9,2021-09-01,6,0,28386.0,2838,0,0.0,255475_2
727507,2021,9,2021-09-01,0,0,0.0,0,0,0.0,727507_2
992168,2021,9,2021-09-01,0,0,0.0,0,0,0.0,992168_2
950304,2021,9,2021-09-01,10,6,9546.0,954,0,0.0,950304_2
615561,2021,9,2021-09-01,0,0,0.0,0,0,0.0,615561_2
750665,2021,9,2021-09-01,0,0,0.0,0,0,0.0,750665_2
617489,2021,9,2021-09-01,7,5,5470.0,547,4998,49.0,617489_2
351615,2021,9,2021-09-01,13,2,3636.0,363,0,0.0,351615_2
979115,2021,9,2021-09-01,4,4,9010.0,901,0,0.0,979115_2
979115,2021,9,2021-09-01,6,0,12586.0,1258,0,0.0,979115_2
951353,2021,9,2021-09-01,2,2,4536.0,453,0,0.0,951353_2
208241,2021,9,2021-09-01,0,0,0.0,0,0,0.0,208241_2
869265,2021,9,2021-09-01,0,0,0.0,0,0,0.0,869265_2
869276,2021,9,2021-09-01,2,0,28548.0,2854,0,0.0,869276_2
336882,2021,9,2021-09-01,4,0,24268.0,2426,0,0.0,336882_2
971370,2021,11,2021-11-01,9,0,625.0,62,0,0.0,971370_2
373638,2021,11,2021-11-01,0,0,0.0,0,0,0.0,373638_2
646756,2021,11,2021-11-01,0,0,0.0,0,0,0.0,646756_2
886803,2021,11,2021-11-01,7,6,9662.0,966,0,0.0,886803_2
736504,2021,11,2021-11-01,9,4,2030.0,203,0,0.0,736504_2
968034,2021,11,2021-11-01,0,0,0.0,0,0,0.0,968034_2
486860,2021,12,2021-12-01,0,0,0.0,0,0,0.0,486860_2
511862,2021,12,2021-12-01,12,6,13156.0,1315,5981,59.0,511862_2
464187,2021,12,2021-12-01,5,0,10838.0,1083,0,0.0,464187_2
402697,2021,6,2021-06-01,0,0,0.0,0,0,0.0,402697_2
684123,2021,6,2021-06-01,0,0,0.0,0,0,0.0,684123_2
255836,2021,6,2021-06-01,3,0,19971.0,1997,0,0.0,255836_2
582493,2021,6,2021-06-01,0,0,0.0,0,0,0.0,582493_2
950980,2021,11,2021-11-01,10,3,26323.0,2632,4872,48.0,950980_2
890361,2021,11,2021-11-01,11,5,3131.0,313,0,0.0,890361_2
328623,2021,11,2021-11-01,11,0,11131.0,1113,0,0.0,328623_2
604274,2021,11,2021-11-01,7,0,9162.0,916,0,0.0,604274_2
499874,2021,11,2021-11-01,0,0,12542.0,1254,0,0.0,499874_2
243741,2021,11,2021-11-01,11,0,17804.0,1780,0,0.0,243741_2
474305,2021,11,2021-11-01,0,0,0.0,0,0,0.0,474305_2
776466,2021,11,2021-11-01,5,0,10700.0,1070,0,0.0,776466_2
208241,2021,11,2021-11-01,0,0,0.0,0,0,0.0,208241_2
738567,2021,11,2021-11-01,0,0,0.0,0,0,0.0,738567_2
417240,2021,11,2021-11-01,1,1,21735.0,2173,0,0.0,417240_2
949628,2021,11,2021-11-01,0,0,0.0,0,0,0.0,949628_2
604870,2021,11,2021-11-01,3,3,17926.0,1792,2955,29.0,604870_2
279419,2021,11,2021-11-01,5,3,7530.0,753,0,0.0,279419_2
990512,2021,11,2021-11-01,0,0,0.0,0,0,0.0,990512_2
322169,2021,11,2021-11-01,5,0,15209.0,1520,0,0.0,322169_2
106001,2021,11,2021-11-01,13,7,7661.0,766,0,0.0,106001_2
402697,2021,11,2021-11-01,0,0,0.0,0,0,0.0,402697_2
237094,2021,11,2021-11-01,3,3,8159.0,815,0,0.0,237094_2
819842,2021,11,2021-11-01,8,0,19569.0,1956,0,0.0,819842_2
308480,2021,11,2021-11-01,0,0,0.0,0,0,0.0,308480_2
411523,2021,11,2021-11-01,0,0,0.0,0,0,0.0,411523_2
511862,2021,11,2021-11-01,0,0,0.0,0,0,0.0,511862_2
464256,2021,11,2021-11-01,13,1,8203.0,820,0,0.0,464256_2
775768,2021,11,2021-11-01,9,0,11362.0,1136,0,0.0,775768_2
831341,2021,11,2021-11-01,0,0,0.0,0,0,0.0,831341_2
114414,2021,11,2021-11-01,0,0,0.0,0,0,0.0,114414_2
968034,2021,11,2021-11-01,3,0,7814.0,781,0,0.0,968034_2
357901,2021,11,2021-11-01,0,0,0.0,0,0,0.0,357901_2
255836,2021,11,2021-11-01,0,0,0.0,0,0,0.0,255836_2
992168,2021,11,2021-11-01,11,5,21975.0,2197,4058,40.0,992168_2
295906,2021,11,2021-11-01,0,0,0.0,0,0,0.0,295906_2
444092,2021,11,2021-11-01,12,3,4917.0,491,0,0.0,444092_2
682979,2021,11,2021-11-01,0,0,0.0,0,0,0.0,682979_2
750578,2021,11,2021-11-01,5,2,16094.0,1609,0,0.0,750578_2
750578,2021,6,2021-06-01,0,0,0.0,0,0,0.0,750578_2
547522,2021,6,2021-06-01,1,1,11592.0,1159,5519,55.0,547522_2
819842,2021,6,2021-06-01,4,4,16334.0,1633,6300,63.0,819842_2
243741,2021,6,2021-06-01,16,2,22728.0,2272,0,0.0,243741_2
684123,2021,6,2021-06-01,18,4,15934.0,1593,0,0.0,684123_2
869265,2021,6,2021-06-01,0,0,0.0,0,0,0.0,869265_2
470998,2021,6,2021-06-01,0,0,0.0,0,0,0.0,470998_2
593252,2021,6,2021-06-01,3,3,17355.0,1735,4660,46.0,593252_2
702482,2021,6,2021-06-01,18,0,12138.0,1213,0,0.0,702482_2
584833,2021,6,2021-06-01,15,0,19388.0,1938,0,0.0,584833_2
486860,2021,5,2021-05-01,0,0,0.0,0,0,0.0,486860_2
361237,2021,5,2021-05-01,0,0,0.0,0,0,0.0,361237_2
989528,2021,5,2021-05-01,0,0,0.0,0,0,0.0,989528_2
198499,2021,5,2021-05-01,15,3,693.0,69,4715,47.0,198499_2
135421,2021,5,2021-05-01,0,0,0.0,0,0,0.0,135421_2
958491,2021,5,2021-05-01,11,2,14283.0,1428,0,0.0,958491_2
584782,2021,5,2021-05-01,0,0,0.0,0,0,0.0,584782_2
622975,2021,5,2021-05-01,1,1,7026.0,702,0,0.0,622975_2
130331,2021,5,2021-05-01,2,0,18808.0,1880,0,0.0,130331_2
849813,2021,5,2021-05-01,0,0,0.0,0,0,0.0,849813_2
927026,2021,5,2021-05-01,0,0,0.0,0,0,0.0,927026_2
990512,2021,5,2021-05-01,0,0,0.0,0,0,0.0,990512_2
971370,2021,6,2021-06-01,0,0,0.0,0,0,0.0,971370_2
528447,2021,6,2021-06-01,10,0,25749.0,2574,0,0.0,528447_2
351937,2021,6,2021-06-01,0,0,0.0,0,0,0.0,351937_2
584833,2021,6,2021-06-01,12,0,26890.0,2689,0,0.0,584833_2
874780,2021,6,2021-06-01,15,9,37788.0,3778,0,0.0,874780_2
582493,2021,6,2021-06-01,9,0,30149.0,3014,0,0.0,582493_2
615439,2021,6,2021-06-01,2,2,544.0,54,6901,69.0,615439_2
684881,2021,6,2021-06-01,5,0,2563.0,256,0,0.0,684881_2
920175,2021,6,2021-06-01,10,3,35577.0,3557,0,0.0,920175_2
713132,2021,6,2021-06-01,19,0,16037.0,1603,0,0.0,713132_2
684881,2021,6,2021-06-01,1,0,32341.0,3234,0,0.0,684881_2
965605,2021,6,2021-06-01,3,1,6970.0,697,4817,48.0,965605_2
114414,2021,6,2021-06-01,0,0,0.0,0,0,0.0,114414_2
890361,2021,6,2021-06-01,0,0,0.0,0,0,0.0,890361_2
738567,2021,6,2021-06-01,0,0,0.0,0,0,0.0,738567_2
198499,2021,6,2021-06-01,12,9,3861.0,386,0,0.0,198499_2
215508,2021,6,2021-06-01,10,10,881.0,88,0,0.0,215508_2
361237,2021,6,2021-06-01,7,5,34726.0,3472,0,0.0,361237_2
615439,2021,6,2021-06-01,8,7,27614.0,2761,0,0.0,615439_2
512296,2021,6,2021-06-01,8,0,39103.0,3910,0,0.0,512296_2
746226,2021,6,2021-06-01,0,0,0.0,0,0,0.0,746226_2
417240,2021,6,2021-06-01,6,4,8364.0,836,0,0.0,417240_2
950980,2021,6,2021-06-01,0,0,0.0,0,0,0.0,950980_2
890361,2021,6,2021-06-01,0,0,0.0,0,0,0.0,890361_2
328623,2021,6,2021-06-01,2,0,11694.0,1169,0,0.0,328623_2
604274,2021,6,2021-06-01,10,5,34545.0,3454,0,0.0,604274_2
499874,2021,6,2021-06-01,2,0,25092.0,2509,0,0.0,499874_2
243741,2021,6,2021-06-01,2,1,14158.0,1415,0,0.0,243741_2
474305,2021,6,2021-06-01,9,7,38476.0,3847,6609,66.0,474305_2
776466,2021,6,2021-06-01,0,0,0.0,0,0,0.0,776466_2
208241,2021,6,2021-06-01,0,0,0.0,0,0,0.0,208241_2
738567,2021,6,2021-06-01,0,0,0.0,0,0,0.0,738567_2
417240,2021,6,2021-06-01,11,0,2754.0,275,0,0.0,417240_2
949628,2021,6,2021-06-01,0,0,0.0,0,0,0.0,949628_2
604870,2021,6,2021-06-01,0,0,0.0,0,0,0.0,604870_2
279419,2021,6,2021-06-01,1,1,20480.0,2048,7036,70.0,279419_2
990512,2021,6,2021-06-01,0,0,0.0,0,0,0.0,990512_2
322169,2021,6,2021-06-01,10,10,22805.0,2280,0,0.0,322169_2
106001,2021,6,2021-06-01,0,0,0.0,0,0,0.0,106001_2
402697,2021,6,2021-06-01,2,0,37044.0,3704,0,0.0,402697_2
237094,2021,6,2021-06-01,16,0,7817.0,781,0,0.0,237094_2
819842,2021,6,2021-06-01,3,3,16493.0,1649,0,0.0,819842_2
308480,2021,6,2021-06-01,0,0,0.0,0,0,0.0,308480_2
411523,2021,6,2021-06-01,7,0,4444.0,444,0,0.0,411523_2
511862,2021,6,2021-06-01,1,1,30834.0,3083,0,0.0,511862_2
464256,2021,6,2021-06-01,18,0,37015.0,3701,0,0.0,464256_2
775768,2021,6,2021-06-01,16,7,32194.0,3219,0,0.0,775768_2
831341,2021,6,2021-06-01,0,0,0.0,0,0,0.0,831341_2
114414,2021,6,2021-06-01,2,0,28415.0,2841,0,0.0,114414_2
968034,2021,6,2021-06-01,3,2,29954.0,2995,0,0.0,968034_2
