Loyalty#,Year,Month,YearMonthDate,NumFlights,NumFlightsWithCompanions,DistanceKM,PointsAccumulated,PointsRedeemed,DollarCostPointsRedeemed
804770,2021,12,2021-12-01,0,0,0.0,0,0,0.0
489592,2021,12,2021-12-01,0,0,0.0,0,0,0.0
497226,2021,12,2021-12-01,0,0,0.0,0,0,0.0
991627,2021,12,2021-12-01,6,6,21165.0,2116,3517,35.0
985707,2021,12,2021-12-01,0,0,0.0,0,0,0.0
947123,2021,12,2021-12-01,0,0,0.0,0,0,0.0
344669,2021,10,2021-10-01,5,2,3211.0,321,0,0.0
208375,2021,10,2021-10-01,11,6,7133.0,713,0,0.0
347423,2021,10,2021-10-01,1,1,25928.0,2592,3355,33.0
902277,2021,10,2021-10-01,4,4,11775.0,1177,0,0.0
901461,2021,10,2021-10-01,8,4,5466.0,546,0,0.0
649918,2021,10,2021-10-01,5,1,21229.0,2122,0,0.0
748286,2021,10,2021-10-01,0,0,0.0,0,0,0.0
173673,2021,10,2021-10-01,2,0,9432.0,943,0,0.0
352581,2021,10,2021-10-01,0,0,0.0,0,0,0.0
603968,2021,10,2021-10-01,1,0,13314.0,1331,0,0.0
983551,2021,10,2021-10-01,2,2,3519.0,351,0,0.0
540796,2021,10,2021-10-01,0,0,0.0,0,0,0.0
674375,2021,10,2021-10-01,0,0,0.0,0,0,0.0
923108,2021,10,2021-10-01,1,1,10715.0,1071,4912,49.0
596171,2021,10,2021-10-01,0,0,0.0,0,0,0.0
569319,2021,10,2021-10-01,5,4,23032.0,2303,0,0.0
719162,2021,10,2021-10-01,0,0,0.0,0,0,0.0
172233,2021,10,2021-10-01,6,4,26208.0,2620,0,0.0
139600,2021,10,2021-10-01,0,0,0.0,0,0,0.0
263302,2021,10,2021-10-01,11,0,7588.0,758,0,0.0
205465,2021,10,2021-10-01,9,2,5184.0,518,4929,49.0
759223,2021,10,2021-10-01,12,2,993.0,99,0,0.0
675535,2021,10,2021-10-01,4,0,1715.0,171,0,0.0
639419,2021,10,2021-10-01,0,0,0.0,0,0,0.0
360732,2021,10,2021-10-01,2,2,1823.0,182,0,0.0
633627,2021,10,2021-10-01,0,0,0.0,0,0,0.0
847312,2021,10,2021-10-01,0,0,14162.0,1416,0,0.0
496831,2021,10,2021-10-01,1,1,8246.0,824,3926,39.0
461012,2021,10,2021-10-01,0,0,0.0,0,0,0.0
205698,2021,10,2021-10-01,14,2,2288.0,228,0,0.0
103975,2021,10,2021-10-01,13,0,25429.0,2542,0,0.0
752259,2021,10,2021-10-01,12,4,27157.0,2715,0,0.0
803656,2021,10,2021-10-01,2,2,11709.0,1170,0,0.0
737604,2021,10,2021-10-01,6,6,13442.0,1344,0,0.0
611464,2021,10,2021-10-01,6,0,4424.0,442,0,0.0
522285,2021,10,2021-10-01,2,2,4895.0,489,3754,37.0
688731,2021,10,2021-10-01,0,0,0.0,0,0,0.0
344372,2021,10,2021-10-01,6,1,4245.0,424,0,0.0
227303,2021,10,2021-10-01,0,0,22125.0,2212,0,0.0
969719,2021,10,2021-10-01,0,0,0.0,0,0,0.0
910336,2021,10,2021-10-01,0,0,0.0,0,0,0.0
288451,2021,10,2021-10-01,0,0,0.0,0,0,0.0
800220,2021,10,2021-10-01,7,0,13404.0,1340,0,0.0
885497,2021,10,2021-10-01,0,0,0.0,0,0,0.0
811959,2021,10,2021-10-01,5,0,6795.0,679,0,0.0
973407,2021,10,2021-10-01,11,7,8050.0,805,0,0.0
263339,2021,10,2021-10-01,0,0,0.0,0,0,0.0
202182,2021,10,2021-10-01,4,0,986.0,98,0,0.0
697680,2021,10,2021-10-01,1,1,9264.0,926,3481,34.0
623654,2021,10,2021-10-01,0,0,0.0,0,0,0.0
992986,2021,10,2021-10-01,1,1,20976.0,2097,4010,40.0
748914,2021,12,2021-12-01,13,5,15457.0,1545,3485,34.0
394927,2021,12,2021-12-01,7,7,7089.0,708,4605,46.0
768959,2021,12,2021-12-01,10,1,564.0,56,4870,48.0
501885,2021,12,2021-12-01,0,0,0.0,0,0,0.0
707762,2021,12,2021-12-01,14,0,11940.0,1194,0,0.0
925164,2021,12,2021-12-01,0,0,0.0,0,0,0.0
288774,2021,12,2021-12-01,17,5,3929.0,392,3371,33.0
457605,2021,12,2021-12-01,0,0,0.0,0,0,0.0
989527,2021,12,2021-12-01,0,0,0.0,0,0,0.0
327203,2021,12,2021-12-01,10,5,27846.0,2784,5414,54.0
284419,2021,12,2021-12-01,10,7,32163.0,3216,4265,42.0
379117,2021,12,2021-12-01,0,0,0.0,0,0,0.0
170152,2021,12,2021-12-01,16,2,22473.0,2247,6031,60.0
275049,2021,12,2021-12-01,16,7,24978.0,2497,0,0.0
233774,2021,12,2021-12-01,11,5,12280.0,1228,3687,36.0
179489,2021,12,2021-12-01,12,1,13258.0,1325,5531,55.0
684103,2021,12,2021-12-01,0,0,0.0,0,0,0.0
384602,2021,12,2021-12-01,0,0,0.0,0,0,0.0
871094,2021,12,2021-12-01,17,5,3230.0,323,0,0.0
176521,2021,12,2021-12-01,0,0,0.0,0,0,0.0
274179,2021,12,2021-12-01,15,0,20068.0,2006,0,0.0
370405,2021,12,2021-12-01,0,0,0.0,0,0,0.0
445146,2021,12,2021-12-01,0,0,0.0,0,0,0.0
363780,2021,12,2021-12-01,15,7,7787.0,778,5586,55.0
178081,2021,12,2021-12-01,0,0,0.0,0,0,0.0
718962,2021,12,2021-12-01,14,0,5317.0,531,0,0.0
713067,2021,12,2021-12-01,0,0,0.0,0,0,0.0
781797,2021,12,2021-12-01,0,0,0.0,0,0,0.0
376983,2021,12,2021-12-01,7,4,10455.0,1045,3691,36.0
482673,2021,12,2021-12-01,7,5,10773.0,1077,4904,49.0
157902,2021,12,2021-12-01,8,8,14812.0,1481,4571,45.0
302460,2021,12,2021-12-01,7,0,14038.0,1403,0,0.0
599560,2021,12,2021-12-01,0,0,0.0,0,0,0.0
387553,2021,12,2021-12-01,4,4,13717.0,1371,6348,63.0
807211,2021,12,2021-12-01,3,3,34625.0,3462,4461,44.0
855384,2021,12,2021-12-01,5,5,29109.0,2910,6289,62.0
380954,2021,12,2021-12-01,17,6,3280.0,328,3353,33.0
972671,2021,12,2021-12-01,0,0,0.0,0,0,0.0
653324,2021,12,2021-12-01,0,0,0.0,0,0,0.0
602649,2021,12,2021-12-01,0,0,0.0,0,0,0.0
948404,2021,12,2021-12-01,0,0,0.0,0,0,0.0
621940,2021,12,2021-12-01,0,0,0.0,0,0,0.0
606004,2021,12,2021-12-01,9,5,31189.0,3118,3666,36.0
373888,2021,12,2021-12-01,8,4,4666.0,466,5020,50.0
667356,2021,12,2021-12-01,0,0,0.0,0,0,0.0
256013,2021,12,2021-12-01,0,0,0.0,0,0,0.0
583003,2021,12,2021-12-01,0,0,0.0,0,0,0.0
244721,2021,12,2021-12-01,16,3,32502.0,3250,3304,33.0
491005,2021,12,2021-12-01,8,2,23256.0,2325,5376,53.0
511437,2021,12,2021-12-01,4,4,20854.0,2085,0,0.0
723968,2021,12,2021-12-01,0,0,0.0,0,0,0.0
233969,2021,12,2021-12-01,0,0,0.0,0,0,0.0
479960,2021,12,2021-12-01,14,6,25211.0,2521,0,0.0
363967,2021,12,2021-12-01,15,4,6517.0,651,3618,36.0
313982,2021,12,2021-12-01,14,5,26606.0,2660,3014,30.0
949612,2021,12,2021-12-01,0,0,0.0,0,0,0.0
763520,2021,12,2021-12-01,0,0,0.0,0,0,0.0
853540,2021,12,2021-12-01,10,7,16020.0,1602,0,0.0
798662,2021,12,2021-12-01,0,0,0.0,0,0,0.0
799064,2021,12,2021-12-01,17,5,23347.0,2334,0,0.0
892066,2021,12,2021-12-01,5,5,8800.0,880,4903,49.0
526344,2021,12,2021-12-01,17,4,34204.0,3420,0,0.0
532848,2021,12,2021-12-01,0,0,0.0,0,0,0.0
633910,2021,12,2021-12-01,0,0,0.0,0,0,0.0
953892,2021,12,2021-12-01,0,0,0.0,0,0,0.0
776956,2021,12,2021-12-01,11,0,7026.0,702,0,0.0
879416,2021,12,2021-12-01,4,4,6335.0,633,4858,48.0
958743,2021,12,2021-12-01,5,0,2057.0,205,0,0.0
680754,2021,12,2021-12-01,10,3,32779.0,3277,4124,41.0
141181,2021,12,2021-12-01,6,4,15224.0,1522,6128,61.0
650621,2021,9,2021-09-01,0,0,0.0,0,0,0.0
445839,2021,9,2021-09-01,1,0,19113.0,1911,0,0.0
869672,2021,9,2021-09-01,15,7,14010.0,1401,0,0.0
264904,2021,9,2021-09-01,0,0,0.0,0,0,0.0
425779,2021,9,2021-09-01,0,0,0.0,0,0,0.0
155253,2021,9,2021-09-01,0,0,0.0,0,0,0.0
324013,2021,9,2021-09-01,0,0,0.0,0,0,0.0
174669,2021,9,2021-09-01,0,0,0.0,0,0,0.0
433477,2021,9,2021-09-01,0,0,0.0,0,0,0.0
247833,2021,9,2021-09-01,3,3,1767.0,176,0,0.0
632974,2021,9,2021-09-01,1,0,19492.0,1949,0,0.0
508080,2021,9,2021-09-01,0,0,0.0,0,0,0.0
630694,2021,9,2021-09-01,0,0,0.0,0,0,0.0
637927,2021,9,2021-09-01,0,0,0.0,0,0,0.0
290184,2021,9,2021-09-01,0,0,0.0,0,0,0.0
960253,2021,9,2021-09-01,10,3,15298.0,1529,4578,45.0
846033,2021,9,2021-09-01,0,0,0.0,0,0,0.0
683909,2021,9,2021-09-01,13,4,5508.0,550,5305,53.0
452994,2021,9,2021-09-01,0,0,0.0,0,0,0.0
169699,2021,9,2021-09-01,0,0,0.0,0,0,0.0
436805,2021,9,2021-09-01,0,0,0.0,0,0,0.0
941194,2021,9,2021-09-01,0,0,0.0,0,0,0.0
511981,2021,9,2021-09-01,0,0,0.0,0,0,0.0
226804,2021,9,2021-09-01,0,0,0.0,0,0,0.0
428826,2021,9,2021-09-01,2,2,2944.0,294,3662,36.0
422805,2021,9,2021-09-01,8,0,22547.0,2254,0,0.0
973104,2021,9,2021-09-01,4,4,6436.0,643,0,0.0
967693,2021,9,2021-09-01,0,0,0.0,0,0,0.0
270759,2021,9,2021-09-01,0,0,0.0,0,0,0.0
935862,2021,9,2021-09-01,8,2,5748.0,574,0,0.0
604436,2021,9,2021-09-01,0,0,0.0,0,0,0.0
761600,2021,9,2021-09-01,0,0,0.0,0,0,0.0
850123,2021,9,2021-09-01,4,0,29654.0,2965,0,0.0
977693,2021,9,2021-09-01,5,5,8330.0,833,0,0.0
692936,2021,9,2021-09-01,0,0,0.0,0,0,0.0
197973,2021,9,2021-09-01,6,6,1573.0,157,0,0.0
835440,2021,9,2021-09-01,0,0,0.0,0,0,0.0
809218,2021,9,2021-09-01,3,0,3849.0,384,0,0.0
109023,2021,9,2021-09-01,13,0,9395.0,939,0,0.0
718454,2021,9,2021-09-01,0,0,0.0,0,0,0.0
982543,2021,9,2021-09-01,0,0,0.0,0,0,0.0
984713,2021,9,2021-09-01,0,0,0.0,0,0,0.0
979449,2021,9,2021-09-01,0,0,0.0,0,0,0.0
659147,2021,9,2021-09-01,5,5,20319.0,2031,2943,29.0
251223,2021,9,2021-09-01,4,4,3159.0,315,4639,46.0
602361,2021,9,2021-09-01,3,0,9980.0,998,0,0.0
394946,2021,9,2021-09-01,0,0,0.0,0,0,0.0
708933,2021,9,2021-09-01,6,6,2736.0,273,0,0.0
652614,2021,9,2021-09-01,0,0,0.0,0,0,0.0
839494,2021,9,2021-09-01,8,0,8229.0,822,0,0.0
399555,2021,9,2021-09-01,11,0,18687.0,1868,0,0.0
261044,2021,9,2021-09-01,6,1,23530.0,2353,0,0.0
804770,2021,9,2021-09-01,10,7,13874.0,1387,5083,50.0
489592,2021,9,2021-09-01,0,0,0.0,0,0,0.0
497226,2021,9,2021-09-01,0,0,0.0,0,0,0.0
991627,2021,9,2021-09-01,0,0,0.0,0,0,0.0
985707,2021,9,2021-09-01,0,0,15954.0,1595,0,0.0
947123,2021,9,2021-09-01,0,0,0.0,0,0,0.0
748914,2021,9,2021-09-01,0,0,0.0,0,0,0.0
394927,2021,9,2021-09-01,13,0,16719.0,1671,0,0.0
768959,2021,9,2021-09-01,5,0,18780.0,1878,0,0.0
501885,2021,9,2021-09-01,5,0,3225.0,322,0,0.0
707762,2021,9,2021-09-01,13,3,5710.0,571,0,0.0
925164,2021,9,2021-09-01,14,2,4281.0,428,4434,44.0
288774,2021,9,2021-09-01,0,0,0.0,0,0,0.0
457605,2021,9,2021-09-01,0,0,0.0,0,0,0.0
989527,2021,9,2021-09-01,13,2,4610.0,461,4627,46.0
327203,2021,9,2021-09-01,13,7,29109.0,2910,4124,41.0
284419,2021,9,2021-09-01,12,8,27879.0,2787,4693,46.0
379117,2021,9,2021-09-01,0,0,0.0,0,0,0.0
170152,2021,9,2021-09-01,0,0,0.0,0,0,0.0
275049,2021,9,2021-09-01,8,0,26017.0,2601,0,0.0
233774,2021,9,2021-09-01,9,0,9556.0,955,0,0.0
179489,2021,9,2021-09-01,0,0,0.0,0,0,0.0
684103,2021,9,2021-09-01,0,0,0.0,0,0,0.0
384602,2021,9,2021-09-01,0,0,0.0,0,0,0.0
871094,2021,9,2021-09-01,0,0,0.0,0,0,0.0
176521,2021,9,2021-09-01,5,5,23653.0,2365,0,0.0
274179,2021,9,2021-09-01,0,0,0.0,0,0,0.0
370405,2021,9,2021-09-01,0,0,0.0,0,0,0.0
445146,2021,9,2021-09-01,0,0,0.0,0,0,0.0
363780,2021,9,2021-09-01,11,0,18681.0,1868,0,0.0
178081,2021,9,2021-09-01,6,6,2979.0,297,0,0.0
718962,2021,9,2021-09-01,5,4,1918.0,191,0,0.0
713067,2021,9,2021-09-01,0,0,0.0,0,0,0.0
781797,2021,9,2021-09-01,0,0,0.0,0,0,0.0
376983,2021,9,2021-09-01,0,0,0.0,0,0,0.0
482673,2021,9,2021-09-01,0,0,0.0,0,0,0.0
157902,2021,9,2021-09-01,0,0,0.0,0,0,0.0
302460,2021,9,2021-09-01,0,0,0.0,0,0,0.0
599560,2021,9,2021-09-01,0,0,0.0,0,0,0.0
387553,2021,9,2021-09-01,0,0,0.0,0,0,0.0
807211,2021,9,2021-09-01,0,0,0.0,0,0,0.0
855384,2021,9,2021-09-01,3,0,14194.0,1419,0,0.0
380954,2021,9,2021-09-01,15,0,11375.0,1137,0,0.0
972671,2021,9,2021-09-01,0,0,0.0,0,0,0.0
653324,2021,9,2021-09-01,8,8,1684.0,168,4140,41.0
602649,2021,9,2021-09-01,0,0,0.0,0,0,0.0
948404,2021,9,2021-09-01,0,0,0.0,0,0,0.0
621940,2021,9,2021-09-01,11,0,10247.0,1024,0,0.0
606004,2021,9,2021-09-01,13,5,27388.0,2738,4855,48.0
373888,2021,9,2021-09-01,0,0,0.0,0,0,0.0
667356,2021,9,2021-09-01,0,0,0.0,0,0,0.0
256013,2021,9,2021-09-01,13,8,4604.0,460,3226,32.0
583003,2021,9,2021-09-01,0,0,0.0,0,0,0.0
244721,2021,9,2021-09-01,13,2,27265.0,2726,3166,31.0
491005,2021,9,2021-09-01,9,5,23316.0,2331,3561,35.0
511437,2021,9,2021-09-01,5,5,4631.0,463,0,0.0
723968,2021,9,2021-09-01,15,0,17034.0,1703,0,0.0
233969,2021,9,2021-09-01,2,0,22570.0,2257,0,0.0
479960,2021,9,2021-09-01,13,5,9841.0,984,0,0.0
363967,2021,9,2021-09-01,7,5,29229.0,2922,4430,44.0
313982,2021,9,2021-09-01,1,0,20805.0,2080,0,0.0
949612,2021,9,2021-09-01,0,0,0.0,0,0,0.0
763520,2021,9,2021-09-01,0,0,0.0,0,0,0.0
853540,2021,9,2021-09-01,10,4,16430.0,1643,0,0.0
798662,2021,9,2021-09-01,0,0,0.0,0,0,0.0
799064,2021,9,2021-09-01,14,4,3077.0,307,5417,54.0
892066,2021,9,2021-09-01,15,4,11303.0,1130,0,0.0
526344,2021,9,2021-09-01,6,0,3732.0,373,0,0.0
349577,2021,9,2021-09-01,7,0,18311.0,1831,0,0.0
211755,2021,9,2021-09-01,0,0,0.0,0,0,0.0
310681,2021,9,2021-09-01,0,0,0.0,0,0,0.0
729805,2021,9,2021-09-01,0,0,0.0,0,0,0.0
909238,2021,9,2021-09-01,5,0,27416.0,2741,0,0.0
756317,2021,9,2021-09-01,9,5,29391.0,2939,4136,41.0
432059,2021,9,2021-09-01,11,5,10452.0,1045,0,0.0
439068,2021,9,2021-09-01,0,0,0.0,0,0,0.0
290445,2021,9,2021-09-01,4,0,1896.0,189,0,0.0
603433,2021,9,2021-09-01,0,0,0.0,0,0,0.0
421252,2021,9,2021-09-01,0,0,0.0,0,0,0.0
797675,2021,9,2021-09-01,0,0,0.0,0,0,0.0
942685,2021,9,2021-09-01,0,0,0.0,0,0,0.0
702686,2021,9,2021-09-01,10,0,1622.0,162,0,0.0
151967,2021,9,2021-09-01,10,2,13243.0,1324,2686,26.0
230687,2021,9,2021-09-01,0,0,0.0,0,0,0.0
108857,2021,9,2021-09-01,0,0,0.0,0,0,0.0
406294,2021,9,2021-09-01,5,2,25507.0,2550,0,0.0
663659,2021,9,2021-09-01,10,0,7435.0,743,0,0.0
344669,2021,9,2021-09-01,7,7,2146.0,214,3403,34.0
208375,2021,9,2021-09-01,8,5,5170.0,517,0,0.0
347423,2021,9,2021-09-01,0,0,0.0,0,0,0.0
902277,2021,9,2021-09-01,7,2,18602.0,1860,4264,42.0
901461,2021,9,2021-09-01,0,0,0.0,0,0,0.0
649918,2021,9,2021-09-01,0,0,0.0,0,0,0.0
748286,2021,9,2021-09-01,0,0,0.0,0,0,0.0
173673,2021,9,2021-09-01,8,8,18803.0,1880,0,0.0
352581,2021,9,2021-09-01,0,0,0.0,0,0,0.0
603968,2021,9,2021-09-01,12,0,3900.0,390,0,0.0
983551,2021,9,2021-09-01,0,0,0.0,0,0,0.0
540796,2021,9,2021-09-01,0,0,0.0,0,0,0.0
674375,2021,9,2021-09-01,0,0,0.0,0,0,0.0
923108,2021,9,2021-09-01,7,0,26966.0,2696,0,0.0
596171,2021,9,2021-09-01,13,0,7163.0,716,0,0.0
569319,2021,9,2021-09-01,0,0,0.0,0,0,0.0
719162,2021,9,2021-09-01,0,0,0.0,0,0,0.0
172233,2021,9,2021-09-01,6,0,30086.0,3008,0,0.0
139600,2021,9,2021-09-01,0,0,0.0,0,0,0.0
263302,2021,9,2021-09-01,13,0,25200.0,2520,0,0.0
205465,2021,9,2021-09-01,12,2,15040.0,1504,0,0.0
759223,2021,9,2021-09-01,6,6,24824.0,2482,0,0.0
675535,2021,9,2021-09-01,0,0,0.0,0,0,0.0
639419,2021,9,2021-09-01,0,0,0.0,0,0,0.0
360732,2021,9,2021-09-01,0,0,0.0,0,0,0.0
633627,2021,9,2021-09-01,10,0,26193.0,2619,0,0.0
847312,2021,9,2021-09-01,7,2,10101.0,1010,3267,32.0
496831,2021,9,2021-09-01,7,5,20078.0,2007,3285,32.0
461012,2021,9,2021-09-01,14,7,4929.0,492,4934,49.0
205698,2021,9,2021-09-01,0,0,0.0,0,0,0.0
103975,2021,9,2021-09-01,15,5,13924.0,1392,4511,45.0
752259,2021,9,2021-09-01,0,0,0.0,0,0,0.0
803656,2021,9,2021-09-01,0,0,0.0,0,0,0.0
737604,2021,9,2021-09-01,10,5,2419.0,241,0,0.0
611464,2021,9,2021-09-01,11,4,4759.0,475,5018,50.0
522285,2021,9,2021-09-01,0,0,0.0,0,0,0.0
688731,2021,9,2021-09-01,0,0,0.0,0,0,0.0
344372,2021,9,2021-09-01,6,0,3159.0,315,0,0.0
227303,2021,9,2021-09-01,9,5,26620.0,2662,2703,27.0
969719,2021,9,2021-09-01,0,0,0.0,0,0,0.0
910336,2021,9,2021-09-01,0,0,0.0,0,0,0.0
288451,2021,9,2021-09-01,0,0,0.0,0,0,0.0
800220,2021,9,2021-09-01,8,0,18168.0,1816,0,0.0
885497,2021,9,2021-09-01,0,0,0.0,0,0,0.0
811959,2021,9,2021-09-01,2,2,20957.0,2095,4758,47.0
973407,2021,9,2021-09-01,5,5,16154.0,1615,5048,50.0
263339,2021,9,2021-09-01,8,5,20791.0,2079,0,0.0
202182,2021,9,2021-09-01,8,0,18637.0,1863,0,0.0
697680,2021,9,2021-09-01,15,0,2483.0,248,0,0.0
623654,2021,9,2021-09-01,0,0,0.0,0,0,0.0
992986,2021,9,2021-09-01,12,0,19220.0,1922,0,0.0
494438,2021,9,2021-09-01,0,0,0.0,0,0,0.0
770759,2021,9,2021-09-01,0,0,0.0,0,0,0.0
442695,2021,9,2021-09-01,0,0,0.0,0,0,0.0
566640,2021,9,2021-09-01,0,0,0.0,0,0,0.0
222050,2021,9,2021-09-01,0,0,0.0,0,0,0.0
405698,2021,9,2021-09-01,0,0,0.0,0,0,0.0
946963,2021,9,2021-09-01,0,0,0.0,0,0,0.0
625318,2021,9,2021-09-01,13,5,27480.0,2748,5231,52.0
908729,2021,9,2021-09-01,0,0,0.0,0,0,0.0
790008,2021,9,2021-09-01,0,0,0.0,0,0,0.0
149430,2021,9,2021-09-01,0,0,0.0,0,0,0.0
316666,2021,9,2021-09-01,1,0,4128.0,412,0,0.0
533666,2021,9,2021-09-01,8,0,15697.0,1569,0,0.0
492265,2021,9,2021-09-01,0,0,0.0,0,0,0.0
438707,2021,9,2021-09-01,0,0,0.0,0,0,0.0
177345,2021,9,2021-09-01,0,0,0.0,0,0,0.0
952696,2021,9,2021-09-01,0,0,0.0,0,0,0.0
939103,2021,9,2021-09-01,3,3,6432.0,643,0,0.0
762389,2021,9,2021-09-01,11,4,4712.0,471,3455,34.0
436041,2021,9,2021-09-01,0,0,0.0,0,0,0.0
354206,2021,9,2021-09-01,0,0,0.0,0,0,0.0
128749,2021,9,2021-09-01,0,0,0.0,0,0,0.0
371675,2021,9,2021-09-01,0,0,0.0,0,0,0.0
648533,2021,9,2021-09-01,2,0,10131.0,1013,0,0.0
189146,2021,9,2021-09-01,0,0,0.0,0,0,0.0
436419,2021,9,2021-09-01,11,0,5023.0,502,0,0.0
207047,2021,9,2021-09-01,8,0,6779.0,677,0,0.0
355099,2021,9,2021-09-01,0,0,0.0,0,0,0.0
805902,2021,9,2021-09-01,0,0,0.0,0,0,0.0
868552,2021,9,2021-09-01,7,7,9860.0,986,5429,54.0
263068,2021,9,2021-09-01,15,0,25536.0,2553,0,0.0
164017,2021,9,2021-09-01,10,5,19615.0,1961,0,0.0
866995,2021,9,2021-09-01,0,0,0.0,0,0,0.0
792898,2021,9,2021-09-01,4,4,17204.0,1720,3629,36.0
464117,2021,9,2021-09-01,0,0,0.0,0,0,0.0
930620,2021,9,2021-09-01,0,0,0.0,0,0,0.0
476080,2021,9,2021-09-01,0,0,0.0,0,0,0.0
480872,2021,9,2021-09-01,0,0,0.0,0,0,0.0
515579,2021,9,2021-09-01,0,0,0.0,0,0,0.0
780991,2021,9,2021-09-01,6,5,5300.0,530,0,0.0
641159,2021,9,2021-09-01,13,3,20774.0,2077,0,0.0
396048,2021,9,2021-09-01,2,1,14787.0,1478,2790,27.0
550539,2021,9,2021-09-01,10,2,14092.0,1409,0,0.0
390980,2021,9,2021-09-01,0,0,0.0,0,0,0.0
312312,2021,9,2021-09-01,0,0,0.0,0,0,0.0
883025,2021,9,2021-09-01,13,7,15013.0,1501,4177,41.0
554712,2021,9,2021-09-01,0,0,0.0,0,0,0.0
320183,2021,9,2021-09-01,0,0,0.0,0,0,0.0
381308,2021,9,2021-09-01,0,0,0.0,0,0,0.0
149841,2021,9,2021-09-01,0,0,0.0,0,0,0.0
308704,2021,9,2021-09-01,0,0,0.0,0,0,0.0
783515,2021,9,2021-09-01,0,0,0.0,0,0,0.0
627489,2021,9,2021-09-01,0,0,0.0,0,0,0.0
145017,2021,9,2021-09-01,0,0,0.0,0,0,0.0
319901,2021,9,2021-09-01,0,0,0.0,0,0,0.0
505204,2021,9,2021-09-01,5,2,10856.0,1085,0,0.0
823453,2021,9,2021-09-01,5,3,11975.0,1197,5184,51.0
539776,2021,9,2021-09-01,0,0,0.0,0,0,0.0
664684,2021,9,2021-09-01,9,0,2011.0,201,0,0.0
989067,2021,9,2021-09-01,1,0,24118.0,2411,0,0.0
478284,2021,9,2021-09-01,0,0,0.0,0,0,0.0
789288,2021,9,2021-09-01,0,0,0.0,0,0,0.0
676406,2021,9,2021-09-01,0,0,0.0,0,0,0.0
704607,2021,9,2021-09-01,0,0,0.0,0,0,0.0
270011,2021,9,2021-09-01,2,2,28184.0,2818,0,0.0
344749,2021,9,2021-09-01,0,0,0.0,0,0,0.0
616207,2021,9,2021-09-01,7,5,1832.0,183,4823,48.0
828862,2021,9,2021-09-01,0,0,0.0,0,0,0.0
804816,2021,9,2021-09-01,0,0,0.0,0,0,0.0
365166,2021,9,2021-09-01,0,0,0.0,0,0,0.0
926867,2021,9,2021-09-01,14,0,12477.0,1247,0,0.0
191869,2021,9,2021-09-01,8,0,4832.0,483,0,0.0
460037,2021,9,2021-09-01,0,0,0.0,0,0,0.0
958941,2021,9,2021-09-01,5,2,2971.0,297,4707,47.0
438120,2021,9,2021-09-01,8,8,13317.0,1331,3516,35.0
756663,2021,9,2021-09-01,0,0,0.0,0,0,0.0
907015,2021,9,2021-09-01,0,0,0.0,0,0,0.0
936603,2021,8,2021-08-01,0,0,0.0,0,0,0.0
328349,2021,8,2021-08-01,12,7,5966.0,596,4788,47.0
494552,2021,8,2021-08-01,0,0,0.0,0,0,0.0
191558,2021,8,2021-08-01,16,9,31345.0,3134,0,0.0
683276,2021,8,2021-08-01,0,0,0.0,0,0,0.0
648231,2021,8,2021-08-01,5,0,1924.0,192,0,0.0
559619,2021,8,2021-08-01,0,0,0.0,0,0,0.0
245307,2021,8,2021-08-01,0,0,0.0,0,0,0.0
714379,2021,8,2021-08-01,8,5,13321.0,1332,5571,55.0
650621,2021,8,2021-08-01,0,0,0.0,0,0,0.0
445839,2021,8,2021-08-01,10,8,34055.0,3405,4516,45.0
869672,2021,8,2021-08-01,0,0,0.0,0,0,0.0
264904,2021,8,2021-08-01,0,0,0.0,0,0,0.0
425779,2021,8,2021-08-01,0,0,0.0,0,0,0.0
155253,2021,8,2021-08-01,0,0,0.0,0,0,0.0
324013,2021,8,2021-08-01,0,0,0.0,0,0,0.0
174669,2021,8,2021-08-01,0,0,0.0,0,0,0.0
433477,2021,8,2021-08-01,0,0,0.0,0,0,0.0
230687,2021,8,2021-08-01,0,0,0.0,0,0,0.0
108857,2021,8,2021-08-01,0,0,0.0,0,0,0.0
406294,2021,8,2021-08-01,6,6,35542.0,3554,3565,35.0
663659,2021,8,2021-08-01,8,0,4143.0,414,0,0.0
344669,2021,8,2021-08-01,0,0,0.0,0,0,0.0
208375,2021,8,2021-08-01,0,0,0.0,0,0,0.0
347423,2021,8,2021-08-01,13,1,14038.0,1403,5857,58.0
902277,2021,8,2021-08-01,3,3,4986.0,498,5706,57.0
901461,2021,8,2021-08-01,2,2,18587.0,1858,6426,64.0
649918,2021,8,2021-08-01,0,0,4008.0,400,0,0.0
748286,2021,8,2021-08-01,0,0,0.0,0,0,0.0
173673,2021,8,2021-08-01,5,0,5943.0,594,0,0.0
352581,2021,8,2021-08-01,0,0,0.0,0,0,0.0
603968,2021,8,2021-08-01,6,0,3693.0,369,0,0.0
983551,2021,8,2021-08-01,4,4,19862.0,1986,0,0.0
540796,2021,8,2021-08-01,0,0,0.0,0,0,0.0
674375,2021,8,2021-08-01,0,0,0.0,0,0,0.0
923108,2021,8,2021-08-01,12,9,6579.0,657,0,0.0
596171,2021,8,2021-08-01,1,0,28069.0,2806,0,0.0
569319,2021,8,2021-08-01,4,0,23447.0,2344,0,0.0
719162,2021,8,2021-08-01,0,0,0.0,0,0,0.0
172233,2021,8,2021-08-01,0,0,0.0,0,0,0.0
139600,2021,8,2021-08-01,0,0,0.0,0,0,0.0
